ID,目次,校区名,date,戦没地,名寄せ
3544,福岡県久留米市,山川,1942-06-09,ビルマ,ビルマ方面
3546,福岡県久留米市,山川,1944-01-14,ビルマ,ビルマ方面
3547,福岡県久留米市,山川,1942-10-26,南太平洋,太平洋方面
3548,福岡県久留米市,山川,1942-11-18,海南島,中国
3549,福岡県久留米市,山川,1939-09-15,中支,中国
3552,福岡県久留米市,山川,1945-03-12,台湾,台湾
3553,福岡県久留米市,山川,1945-06-14,沖縄,沖縄
3554,福岡県久留米市,山川,1945-06-14,沖縄,沖縄
3556,福岡県久留米市,山川,1945-06-07,沖縄,沖縄
3557,福岡県久留米市,山川,1943-12-01,ビルマ,ビルマ方面
3558,福岡県久留米市,山川,1939-09-26,中国,中国
3559,福岡県久留米市,山川,1944-11-24,南方,太平洋方面
3560,福岡県久留米市,山川,1945-08-10,フィリピン,フィリピン方面
3561,福岡県久留米市,山川,1945-08-10,中国,中国
3562,福岡県久留米市,山川,1944-04-20,ビルマ,ビルマ方面
3564,福岡県久留米市,山川,1945-10-13,内地,その他国内
3565,福岡県久留米市,山川,1944-07-18,マリアナ島,マリアナ諸島
3566,福岡県久留米市,山川,1945-02-15,ビルマ,ビルマ方面
3567,福岡県久留米市,山川,1944-08-04,ニューギニア島,ニューギニア方面
3568,福岡県久留米市,山川,1944-08-06,ニューギニア,ニューギニア方面
3569,福岡県久留米市,山川,1944-07-16,南洋群島,ミクロネシア
3570,福岡県久留米市,西国分,1945-02-07,フィリピン,フィリピン方面
3571,福岡県久留米市,西国分,1942-08-31,朝鮮,朝鮮
3572,福岡県久留米市,西国分,1944-09-08,フィリピン,フィリピン方面
3573,福岡県久留米市,西国分,1944-06-03,インド,インド方面
3574,福岡県久留米市,西国分,1945-04-24,フィリピン方面,フィリピン方面
3576,福岡県久留米市,西国分,1945-04-20,沖縄,沖縄
3577,福岡県久留米市,西国分,1944-09-14,中国,中国
3578,福岡県久留米市,西国分,1944-02-26,フィリピン,フィリピン方面
3579,福岡県久留米市,西国分,1945-05-04,西九州方面,その他国内
3580,福岡県久留米市,西国分,1944-09-23,中国,中国
3581,福岡県久留米市,西国分,1945-04-26,沖縄,沖縄
3582,福岡県久留米市,西国分,1945-08-05,佐世保,その他国内
3583,福岡県久留米市,西国分,1942-05-16,久留米,福岡県内
3584,福岡県久留米市,西国分,1946-08-23,自宅,福岡県内
3585,福岡県久留米市,川,1945-08-01,ビルマ,ビルマ方面
3587,福岡県久留米市,川,1944-08-10,ビルマ,ビルマ方面
3588,福岡県久留米市,川,1945-08-05,沖縄,沖縄
3589,福岡県久留米市,川,1945-06-20,沖縄,沖縄
3590,福岡県久留米市,川,1939-08-28,ソ連,ソ連
3591,福岡県久留米市,川,1944-09-19,ビルマ,ビルマ方面
3593,福岡県久留米市,川,1945-05-08,ビルマ,ビルマ方面
3594,福岡県久留米市,川,1945-07-10,フィリピン,フィリピン方面
3595,福岡県久留米市,川,1945-04-22,ビルマ,ビルマ方面
3596,福岡県久留米市,川,1944-09-17,サイパン島,マリアナ諸島
3597,福岡県久留米市,川,1944-05-11,大宮島,マリアナ諸島
3598,福岡県久留米市,川,1944-02-08,鹿児島沖,その他国内
3599,福岡県久留米市,川,1944-10-10,満州,満州方面
3600,福岡県久留米市,川,1940-05-02,中国,中国
3601,福岡県久留米市,西国分,1945-11-01,陸軍病院,その他国内
3602,福岡県久留米市,西国分,1944-08-25,ニューギニア,ニューギニア方面
3603,福岡県久留米市,西国分,1944-09-14,ビルマ,ビルマ方面
3605,福岡県久留米市,西国分,1944-12-30,フィリピン,フィリピン方面
3606,福岡県久留米市,西国分,1944-06-05,ビルマ,ビルマ方面
3607,福岡県久留米市,西国分,1945-06-14,"中
国",中国
3608,福岡県久留米市,西国分,1944-06-08,フィリピン,フィリピン方面
3609,福岡県久留米市,西国分,1945-07-20,ビルマ,ビルマ方面
3610,福岡県久留米市,西国分,1945-05-09,フィリピン,フィリピン方面
3611,福岡県久留米市,西国分,1945-08-01,ビルマ,ビルマ方面
3612,福岡県久留米市,西国分,1945-02-22,ビルマ,ビルマ方面
3613,福岡県久留米市,西国分,1945-07-25,沖縄,沖縄
3614,福岡県久留米市,西国分,1945-11-26,中国,中国
3616,福岡県久留米市,西国分,1945-03-24,東支那海,東シナ海
3617,福岡県久留米市,西国分,1945-08-13,満州牡丹江省,満州方面
3619,福岡県久留米市,西国分,1945-05-06,ビルマ,ビルマ方面
3620,福岡県久留米市,西国分,1945-03-07,ルソン島アンチボロ,フィリピン方面
3621,福岡県久留米市,西国分,1945-08-16,中国寧安県,中国
3622,福岡県久留米市,西国分,1944-07-05,ビルマ,ビルマ方面
3623,福岡県久留米市,西国分,1944-02-08,鹿児島沖,その他国内
3624,福岡県久留米市,西国分,1944-12-07,ジャワ方面,ジャワ
3625,福岡県久留米市,西国分,1945-01-25,中国延吉,中国
3626,福岡県久留米市,西国分,1942-11-18,マニラ沖,フィリピン方面
3627,福岡県久留米市,西国分,1942-04-07,マライ半島,マレー半島方面
3628,福岡県久留米市,西国分,1944-07-31,ルソン島,フィリピン方面
3629,福岡県久留米市,西国分,1945-03-24,フィリピンレイテ島,フィリピン方面
3630,福岡県久留米市,西国分,1943-07-10,ビルマ,ビルマ方面
3631,福岡県久留米市,西国分,1942-04-05,中国,中国
3632,福岡県久留米市,西国分,1944-08-16,ビルマ,ビルマ方面
3633,福岡県久留米市,西国分,1940-05-16,中国,中国
3634,福岡県久留米市,西国分,1945-04-06,中支,中国
3635,福岡県久留米市,西国分,1945-08-12,満州,満州方面
3636,福岡県久留米市,西国分,1944-09-21,沖縄,沖縄
3637,福岡県久留米市,西国分,1944-04-09,久留米陸軍病院,福岡県内
3639,福岡県久留米市,西国分,1943-02-10,小倉陸軍病院,福岡県内
3641,福岡県久留米市,西国分,1945-04-08,フィリピン,フィリピン方面
3642,福岡県久留米市,西国分,1944-12-29,ビルマ,ビルマ方面
3643,福岡県久留米市,西国分,1945-03-12,フィリピン,フィリピン方面
3644,福岡県久留米市,西国分,1944-04-25,ニューギニア,ニューギニア方面
3645,福岡県久留米市,西国分,1944-07-09,ビルマカマイン,ビルマ方面
3646,福岡県久留米市,西国分,1944-09-02,インド洋チモール島,ジャワ
3647,福岡県久留米市,西国分,1945-01-10,ビルマ,ビルマ方面
3649,福岡県久留米市,西国分,1944-10-01,ニューギニア,ニューギニア方面
3650,福岡県久留米市,西国分,1944-07-31,フィリピン,フィリピン方面
3654,福岡県久留米市,西国分,1944-09-07,ビルマ,ビルマ方面
3655,福岡県久留米市,西国分,1945-08-18,中国,中国
3657,福岡県久留米市,西国分,1945-07-12,朝鮮海峡,朝鮮
3658,福岡県久留米市,西国分,1944-02-05,フィリピン,フィリピン方面
3660,福岡県久留米市,西国分,1945-03-10,ビルマ,ビルマ方面
3661,福岡県久留米市,西国分,1942-04-20,ビルマ,ビルマ方面
3662,福岡県久留米市,西国分,1945-02-20,南方,太平洋方面
3663,福岡県久留米市,西国分,1939-09-02,中国,中国
3664,福岡県久留米市,西国分,1945-06-20,沖縄本島,沖縄
3665,福岡県久留米市,西国分,1944-06-23,ニューギニア,ニューギニア方面
3666,福岡県久留米市,西国分,1944-10-18,フィリピン海面,フィリピン方面
3667,福岡県久留米市,西国分,1945-05-05,フィリピン,フィリピン方面
3668,福岡県久留米市,西国分,1945-06-12,ルソン島付近,フィリピン方面
3669,福岡県久留米市,西国分,1945-06-17,ビルマ,ビルマ方面
3670,福岡県久留米市,西国分,1942-08-01,中国,中国
3671,福岡県久留米市,西国分,1944-01-14,自宅,福岡県内
3672,福岡県久留米市,西国分,1944-08-04,中國,中国
3674,福岡県久留米市,西国分,1944-03-31,マリアナ諸島,マリアナ諸島
3675,福岡県久留米市,西国分,1943-11-02,ソロモン諸島,ソロモン・ビスマルク諸島
3677,福岡県久留米市,大善寺,1944-11-15,朝鮮,朝鮮
3678,福岡県久留米市,大善寺,1945-06-23,沖縄,沖縄
3679,福岡県久留米市,大善寺,1941-12-08,コタバル,マレー半島方面
3680,福岡県久留米市,大善寺,1944-08-04,南方,太平洋方面
3681,福岡県久留米市,大善寺,1945-09-29,北支,中国
3683,福岡県久留米市,大善寺,1944-09-04,ビルマ,ビルマ方面
3684,福岡県久留米市,大善寺,1944-10-18,フィリピンマニラ西方,フィリピン方面
3685,福岡県久留米市,大善寺,1943-03-02,ダンビール海峡,ソロモン・ビスマルク諸島
3686,福岡県久留米市,大善寺,1944-08-16,南支那海,南シナ海
3687,福岡県久留米市,大善寺,1944-05-20,ニューギニア,ニューギニア方面
3688,福岡県久留米市,大善寺,1944-08-04,ビルマ,ビルマ方面
3689,福岡県久留米市,大善寺,1945-07-16,病死,不明
3690,福岡県久留米市,大善寺,1944-03-09,ビルマ,ビルマ方面
3691,福岡県久留米市,大善寺,1944-10-15,大村,その他国内
3692,福岡県久留米市,大善寺,1945-07-01,マニラ,フィリピン方面
3694,福岡県久留米市,大善寺,1944-01-24,台湾東海岸,台湾
3695,福岡県久留米市,大善寺,1944-06-16,ビルマ,ビルマ方面
3697,福岡県久留米市,大善寺,1944-02-23,テニアン,マリアナ諸島
3698,福岡県久留米市,大善寺,1945-02-20,フィリピン,フィリピン方面
3699,福岡県久留米市,大善寺,1945-04-21,沖縄宮古島,沖縄
3701,福岡県久留米市,大善寺,1944-11-13,マニラ,フィリピン方面
3702,福岡県久留米市,大善寺,1944-06-14,ビルマ,ビルマ方面
3703,福岡県久留米市,大善寺,1944-06-19,ビルマ,ビルマ方面
3704,福岡県久留米市,大善寺,1943-09-18,内地,その他国内
3705,福岡県久留米市,大善寺,1944-02-21,ビスマルク,ソロモン・ビスマルク諸島
3706,福岡県久留米市,大善寺,1944-08-21,病院,不明
3707,福岡県久留米市,大善寺,1943-11-24,南支,中国
3708,福岡県久留米市,大善寺,1944-09-14,ビルマ雲南省,ビルマ方面
3709,福岡県久留米市,大善寺,1944-08-02,ビルマミートキーナ,ビルマ方面
3711,福岡県久留米市,大善寺,1947-04-28,ソ連カラカンダ,ソ連
3712,福岡県久留米市,大善寺,1940-01-27,ビルマ,ビルマ方面
3713,福岡県久留米市,大善寺,1944-03-23,ブーゲンビル,ソロモン・ビスマルク諸島
3715,福岡県久留米市,大善寺,1945-02-15,フィリピン,フィリピン方面
3716,福岡県久留米市,大善寺,1944-07-08,南方海上,太平洋方面
3717,福岡県久留米市,高良内,1944-07-18,マリアナ諸島,マリアナ諸島
3718,福岡県久留米市,高良内,1943-11-25,南太平洋方面,太平洋方面
3719,福岡県久留米市,高良内,1941-12-08,ブーゲンビル,ソロモン・ビスマルク諸島
3720,福岡県久留米市,高良内,1944-04-18,南インド,インド方面
3721,福岡県久留米市,高良内,1945-06-15,台湾,台湾
3722,福岡県久留米市,高良内,1944-01-10,ニューギニア,ニューギニア方面
3723,福岡県久留米市,高良内,1946-01-10,ビルマ,ビルマ方面
3724,福岡県久留米市,高良内,1944-09-14,ビルマ,ビルマ方面
3725,福岡県久留米市,高良内,1945-12-27,ソ連,ソ連
3727,福岡県久留米市,高良内,1939-07-21,中国,中国
3728,福岡県久留米市,高良内,1945-06-05,フィリピン,フィリピン方面
3729,福岡県久留米市,高良内,1945-03-17,硫黄島,硫黄島
3730,福岡県久留米市,高良内,1944-09-13,フィリピン,フィリピン方面
3731,福岡県久留米市,高良内,1944-10-26,フィリピン,フィリピン方面
3732,福岡県久留米市,高良内,1941-08-23,内地,その他国内
3733,福岡県久留米市,高良内,1944-10-25,フィリピン沖,フィリピン方面
3734,福岡県久留米市,高良内,1943-01-01,ガダルカナル,ソロモン・ビスマルク諸島
3735,福岡県久留米市,大善寺,1944-11-20,ニューギニア,ニューギニア方面
3736,福岡県久留米市,大善寺,1945-03-03,フィリピン,フィリピン方面
3737,福岡県久留米市,大善寺,1945-02-08,フィリピン,フィリピン方面
3738,福岡県久留米市,大善寺,1944-07-01,ビルマ,ビルマ方面
3739,福岡県久留米市,大善寺,1944-03-24,ブーゲンビル,ソロモン・ビスマルク諸島
3740,福岡県久留米市,大善寺,1945-02-15,フィリピン,フィリピン方面
3741,福岡県久留米市,大善寺,1945-07-20,フィリピン,フィリピン方面
3742,福岡県久留米市,大善寺,1945-04-29,ビルマ,ビルマ方面
3744,福岡県久留米市,大善寺,1945-08-03,ビルマ,ビルマ方面
3745,福岡県久留米市,大善寺,1945-07-15,北海道函館沖,その他国内
3747,福岡県久留米市,大善寺,1944-08-18,南支那海,南シナ海
3748,福岡県久留米市,大善寺,1941-03-11,徐州,中国
3749,福岡県久留米市,大善寺,1944-10-25,南太平洋,太平洋方面
3750,福岡県久留米市,大善寺,1945-08-31,ビルマモールメン,ビルマ方面
3751,福岡県久留米市,大善寺,1942-06-05,東太平洋,太平洋方面
3752,福岡県久留米市,大善寺,1945-09-05,マ二ラ,フィリピン方面
3753,福岡県久留米市,大善寺,1943-07-18,サイパン,マリアナ諸島
3754,福岡県久留米市,大善寺,1943-02-11,ビルマ,ビルマ方面
3755,福岡県久留米市,大善寺,1945-03-14,南方,太平洋方面
3756,福岡県久留米市,大善寺,1945-07-01,レイテ島,フィリピン方面
3757,福岡県久留米市,大善寺,1943-07-16,満州,満州方面
3758,福岡県久留米市,大善寺,1947-04-30,シベリア,ソ連
3759,福岡県久留米市,大善寺,1944-06-11,ビルマ,ビルマ方面
3760,福岡県久留米市,大善寺,1944-06-08,ビルマミートキーナ,ビルマ方面
3761,福岡県久留米市,大善寺,1945-03-17,硫黄島,硫黄島
3762,福岡県久留米市,大善寺,1944-07-10,支那,中国
3763,福岡県久留米市,大善寺,1946-07-02,久留米国立病院,福岡県内
3764,福岡県久留米市,大善寺,1945-07-07,ビルマ,ビルマ方面
3765,福岡県久留米市,大善寺,1945-03-11,ビルマ,ビルマ方面
3766,福岡県久留米市,大善寺,1945-05-05,ビルマ,ビルマ方面
3767,福岡県久留米市,大善寺,1945-08-22,フィリピンカグキン州,フィリピン方面
3768,福岡県久留米市,大善寺,1944-09-07,ビルマ,ビルマ方面
3770,福岡県久留米市,大善寺,1943-10-17,ニューギニア,ニューギニア方面
3771,福岡県久留米市,大善寺,1945-06-13,ルソン島,フィリピン方面
3772,福岡県久留米市,大善寺,1944-06-10,ニューギニア,ニューギニア方面
3773,福岡県久留米市,大善寺,1944-02-08,鹿児島沖,その他国内
3775,福岡県久留米市,大善寺,1942-02-23,ガダルカナル,ソロモン・ビスマルク諸島
3776,福岡県久留米市,大善寺,1944-02-06,南洋群島,ミクロネシア
3777,福岡県久留米市,大善寺,1945-08-14,南方,太平洋方面
3778,福岡県久留米市,大善寺,1945-05-30,フィリピン,フィリピン方面
3779,福岡県久留米市,大善寺,1945-09-21,ボルネオ,ボルネオ
3780,福岡県久留米市,大善寺,1942-06-05,太平洋戦,太平洋方面
3781,福岡県久留米市,大善寺,1944-06-26,南支,中国
3782,福岡県久留米市,大善寺,1945-03-12,ビルマ,ビルマ方面
3783,福岡県久留米市,大善寺,1945-06-09,海南島,中国
3784,福岡県久留米市,大善寺,1944-07-25,ビルマ,ビルマ方面
3785,福岡県久留米市,大善寺,1939-08-25,ノモンハン,ノモンハン
3786,福岡県久留米市,大善寺,1944-07-08,サイパン島,マリアナ諸島
3787,福岡県久留米市,大善寺,1944-12-19,台湾沖,台湾
3788,福岡県久留米市,高良内,1944-09-04,ビルマ,ビルマ方面
3789,福岡県久留米市,高良内,1943-03-11,内地,その他国内
3790,福岡県久留米市,高良内,1944-08-19,内地,その他国内
3791,福岡県久留米市,高良内,1945-03-22,ビルマ,ビルマ方面
